date,GDPC96,PCECC96,PCDGCC96_Q,PCESVC96_Q,PCNDGC96_Q,GPDIC96,FPIC96_Q,NRIPDC96_Q,PNFIC96_Q,PRFIC96_Q,CBIC96_GDP,GCEC96,FGCEC96_Q,GRECPT,SLCEC96_Q,EXPGSC96,IMPGSC96,DPIC96,OUTNFB,OUTBS,INDPRO,IPFINAL,IPCONGD,IPMAT,IPDMAT,IPNMAT,IPDCONGD,IP.B51110.S,IPNCONGD,IP.B52000.S,TCU,PAYEMS,USPRIV,MANEMP,SRVPRD,USGOOD,DMANEMP,NDMANEMP,USCONS,USEHS,USFIRE,USINFO,USPBS,USLAH,USSERV,USMINE,USTPU,USGOVT,USTRADE,USWTRADE,CES9091000001,CES9092000001,CES9093000001,CE160V,LNS11300000,LNS14000000,URATE_ST,URATE_LT,LNS14000012,LNS14000025,LNS14000026,LNS1300839,LNS13008756,UEMP15T26,LNS13008636,LNS13023621,LNS13023557,LNS13023705,LNS13023569,LNS12032194,HOABS,HOANBS,AWHMAN,AWHNONAG,AWOTMAN,A0M046,A0M057,A0M059,A0M007,A0M008,A1M092,A0M027,NAPMSDI,NAPMII,NAPMNOI,A0M070
1977.75,-0.008151075,0.006218533,0.008480808,0.000104759,0.015161392,-0.035415747,0.007045891,0.032746075,0.018170309,-0.017460629,0.002092778,-0.007591781,-0.010390903,0.001555962,-0.005576162,-0.047936766,-0.000587369,0.010644873,-0.012078956,-0.009942108,-0.001030962,-0.00181396,0.006621202,-0.000684044,0.010447046,-0.005821425,-0.003343841,-0.026962658,0.011021582,-0.016493128,2.011336768,0.00613743,0.006422197,0.007336412,0.006026747,0.00654249,0.009322834,0.004150392,0.010602763,0.006011793,0.007955304,0.00571463,0.006286662,0.007153034,0.006764332,-0.025798246,0.006333863,0.004853219,0.007870673,0.006599,0.002271733,-0.001643834,0.007867093,0.00841024,0.337953399,-0.243293269,-0.2317794,-0.060379643,-1.025859444,-0.180605253,-0.203903808,-0.017364407,-0.045908334,-0.060293786,-0.06152918,-0.067323668,0.002246259,0.023957869,-0.093252292,-0.030453972,0.006372889,0.005542545,0.114756995,0.035570139,0.023848979,12.06630068,0.010017194,0.008325202,0.02733361,0.008162457,0.025293469,0.025823785,1.381278952,0.456550183,3.625183007,0.003350747
1978,-0.004767249,-0.002972942,-0.039153001,0.00636611,-0.00181597,0.009301852,-0.001068304,0.00058676,-0.003112484,0.003726184,0.003395687,-0.004259451,-0.001331517,-0.004023447,-0.007026698,0.00796482,0.050240608,-0.001451654,-0.003513271,-0.007316772,-0.010321074,-0.002645309,-0.008602191,-0.018502757,-0.005469461,0.005941323,-0.031680528,-0.058116292,0.001601939,0.007826458,1.027416379,0.004824882,0.004774186,0.010676853,0.004723687,0.005202397,0.014456033,0.00458027,0.00274095,-0.000251663,0.006555991,0.008597179,0.001943307,0.004654137,0.000385981,0.001120438,0.007324569,0.005028191,0.005775446,0.007776162,0.002304422,0.003636536,0.006186285,0.004898858,0.071238868,-0.342960215,-0.177849537,-0.164864151,0.408316058,-0.180460371,-0.636914071,-0.014454005,-0.048608294,-0.037918728,-0.204564774,-0.081458807,-0.035014417,-0.021424234,0.014705313,-0.036189008,0.001327866,0.000408896,-0.4224522,-0.298051684,0.05709024,16.1599947,-0.010161644,-0.013067567,-0.017896354,-0.02010971,0.0216416,0.023975233,5.049893426,2.906989286,2.452041377,0.005808279
1978.25,0.029918386,0.012397586,0.05963305,0.005495146,0.001595504,0.052939886,0.056092167,0.061964152,0.062799301,0.041168276,0.002962597,0.02080337,0.018800397,0.032015879,0.022178038,0.083816107,-0.011556702,0.001375365,0.039287289,0.03854146,0.031947966,0.026382454,0.016091663,0.040250872,0.02965249,0.009692446,0.030524082,0.058327627,0.009539846,0.043950325,3.643571609,0.012427422,0.01422959,0.010288063,0.007772864,0.024690459,0.013613775,0.004865529,0.053048989,0.008084014,0.006747573,0.011815434,0.008910511,0.007646929,0.008641084,0.001178279,0.010251173,0.004398055,0.008675225,0.011065846,-0.000549469,0.003300612,0.006118495,0.008675505,0.30454234,-0.342626633,-0.254337777,-0.069636598,-1.090848627,-0.48031379,-0.069924513,-0.011345625,-0.047704973,-0.132862653,-0.095971351,-0.082721107,-0.050106071,-0.06447636,-0.044528321,0.034115934,0.02432116,0.024641634,0.073561654,0.301659305,-0.009665572,23.25509691,0.037323437,0.029423534,0.064546711,0.054639331,0.038821067,0.064474986,4.318900835,5.991214867,7.245555829,0.010761789
1978.5,0.001521791,-0.004521632,-0.025874657,-0.002231495,0.001665166,0.018743505,0.016736046,0.005658402,0.021603414,0.005903321,0.003056083,0.002538987,-6.01E-05,-0.001149331,0.004398394,-0.004411125,-0.001762224,-0.001234678,-0.000488778,0.001495496,0.001343766,0.001813647,-0.010473621,0.001391728,0.013587604,-0.016836098,-0.013845032,-0.009387525,-0.009033309,0.022104919,3.65984025,0.00476441,0.006448274,0.00807286,0.002952237,0.009641135,0.012778521,0.000321265,0.015355403,0.005023216,0.006354406,0.003329626,0.005131767,0.004683986,0.00569005,0.01789881,0.004870235,-0.002807404,0.005970773,0.008443675,0.004912064,-0.007702494,-0.003557486,0.001053768,0.037863905,0.024373263,0.053996532,-0.045372519,0.176639608,-0.080166608,0.09706455,0.048062214,0.003220727,-0.11622052,-0.069849462,-0.028073812,0.05031356,0.021468182,-0.002541939,-0.012697497,0.004396729,0.004202903,0.136137776,0.03470349,0.023582008,24.01836346,-0.004860336,-0.010075663,-0.003154955,-0.020299697,0.033359018,0.040433239,5.821636044,8.209218517,7.139064013,0.0001559
1978.75,0.005128569,-0.000708917,-0.00438292,-0.004156122,0.006754835,0.012900711,0.0116492,0.012934455,0.020052209,-0.007479387,0.004395797,0.003633047,0.004775817,0.007016765,0.002435762,0.023619757,-0.001136687,-0.000556697,0.00949492,0.005651496,0.010517969,0.008953989,-0.003759633,0.012190296,0.023460785,0.004052403,-0.007015539,-0.00510922,-0.002324396,0.029365198,4.542924282,0.004799698,0.00681666,0.011891403,0.002645105,0.01057928,0.016053775,0.00494467,0.003423646,0.000528575,0.005337396,0.012041343,0.003242314,0.002801879,0.001311569,0.020804223,0.007931201,-0.004357844,0.003964379,0.009750714,0.002289846,-0.00237012,-0.007300221,0.005567306,0.171204541,-0.141961365,-0.066425838,-0.090495925,0.14411405,-0.013352945,-0.369280764,-0.028034382,-0.006733382,0.069329812,-0.154052609,-0.006674647,-0.027339739,-0.002438371,-0.021353863,-0.053534962,0.007035504,0.007861066,0.131948804,-0.065585434,0.090166511,28.78321781,0.008501565,0.011983636,0.033463994,0.012057657,0.049436,0.03350283,10.09143362,7.960986722,4.932542313,0.005850798
1979,-0.006194549,-0.003616857,-0.024214655,0.000832023,-0.001645942,-0.008288574,-0.001184129,0.021815351,0.011019066,-0.030174142,0.002243865,-0.014050542,-0.002456175,0.004149351,-0.02395899,-0.01448948,-0.017523374,0.002185172,-0.010663593,-0.007474347,-0.002942911,0.002109772,-0.009029755,-0.007982068,-0.010121418,-0.007973434,-0.005903985,-0.010076425,-0.010442452,0.019568146,4.259518386,0.003260259,0.004341043,0.008506794,0.002258781,0.006078216,0.012168736,0.002322583,-0.007030754,0.00141575,0.005971658,0.00741932,0.003040766,0.002041885,0.00224375,0.021181301,0.004492487,-0.001692687,0.001851195,0.007620543,-0.001219669,-0.004126545,-0.001108282,0.003945691,0.204565814,-0.041629212,-0.020892763,0.004427311,-0.355084968,-0.013204399,0.064373344,-0.020592749,0.025003974,0.01242679,0.013436092,0.029005811,-0.03929045,0.023420421,-0.029186337,0.010525912,0.003163383,0.002890578,0.094331902,0.000792224,-0.109913494,26.54975134,-0.007392578,-0.01147323,0.0028681,-0.009820098,0.036873716,0.086506923,11.59493598,5.046492118,2.29257073,0.006946277
1979.25,-0.006954517,-0.009240184,-0.035148461,-0.003048179,-0.00797895,-0.010856292,-0.015793067,-0.028009751,-0.012683117,-0.023406336,0.003142725,0.004863859,0.007792231,-0.012153441,0.002180745,-0.012675327,-0.009415723,-0.017045533,-0.007506632,-0.00760776,-0.008989035,-0.014647389,-0.021254332,-0.005194508,-0.013770729,0.004074854,-0.048701818,-0.096870172,-0.009488736,-0.004538241,3.509643719,0.001894576,0.002687759,0.004119689,-0.000288112,0.007784772,0.006505455,4.41E-05,0.023144793,0.003111739,0.005404833,0.002522194,0.002158952,-0.004219537,0.003777435,0.01354717,-0.001924587,-0.001760447,-0.003994564,0.004275457,-0.011300908,-0.003115008,0.00145629,-0.003553188,-0.362051871,-0.174628528,-0.097516385,-0.030477036,-0.02095497,-0.146384966,-0.168639349,0.009629778,-0.055383564,-0.073547887,-0.062791817,-0.08176541,-0.015289918,-0.038887182,-0.043655434,0.024545309,-0.000781213,-0.000133485,-0.510044974,-0.166164086,-0.443326291,28.31805736,-0.006570897,-0.016214889,-0.056998769,-0.017892562,0.020435308,-0.092251907,12.83207789,5.165691844,-3.014297176,0.002322058
1979.5,-0.000994787,0.001122813,0.015236589,-0.005284346,0.005606006,-0.026945082,0.007359403,0.008250191,0.017402759,-0.017892868,-0.001655486,-0.003981328,-0.004742355,-0.001965611,-0.003605577,0.020070041,-0.030194403,-0.003637835,-0.001496202,-0.000549282,-0.010431873,-0.006964988,-0.020287504,-0.013477934,-0.016608259,-0.00182379,-0.036165189,-0.090524525,-0.013784259,0.013202829,2.659982608,0.000178905,-0.000861891,-0.002602593,0.000161827,0.000484311,-0.00248489,-0.002833956,0.009800095,-0.000146809,0.004039103,0.003597508,8.18E-05,-0.007687159,0.000359852,0.021038856,-0.002263485,0.00495789,-0.009309076,0.001713351,0.00441052,0.005120361,0.004890755,0.002034958,0.17135164,0.159041637,0.134896589,-0.02445236,0.14650186,0.187106821,0.031681839,0.04848722,0.034423048,-0.071553194,-0.044105549,0.0793571,0.029679089,-0.000122542,-0.065408554,-0.015623169,0.004472977,0.004165706,-0.281180746,0.1335455,0.123261129,28.08823172,-0.009362328,-0.004551259,-0.042068045,-0.041445157,-0.010994774,-0.009777337,-0.36391035,5.051871226,-6.721489855,0.000693142
1979.75,-0.005549401,-0.005955232,-0.038369461,-0.000571104,-0.000775407,-0.02786587,-0.019289547,-0.029184898,-0.008982513,-0.046441594,-0.00241808,0.001171867,-0.00291756,-0.007602436,0.004278315,0.045726226,0.006765145,-0.003923167,-0.007703626,-0.007314869,-0.003609477,-0.002596891,-0.004738672,-0.005041925,-0.016049474,-0.007362943,-0.017581915,-0.055127931,0.000456469,0.000255442,2.477212607,-0.002132914,-0.001374297,-0.006970747,-0.000631385,-0.005806231,-0.009798151,-0.002203357,-0.005294797,-0.000101052,0.001433346,-0.001327025,-0.000769521,0.00229289,0.000535704,0.017194763,0.002235874,-0.005620329,0.003880495,0.00026495,-0.004998728,-0.001633167,-0.007440292,0.001264604,0.038109964,0.092715658,0.012674439,0.021716791,-0.019382292,0.153938444,-0.034661573,-0.010203968,0.005586405,0.065358389,0.046741365,0.052810078,-0.026709454,-0.035553133,0.059006443,0.02332066,-0.000357809,-0.00221602,-0.285740463,-7.93E-05,-0.14348451,26.86037345,-0.014684357,-0.008253423,-0.031449059,-0.034102856,-0.003386198,-0.001055918,-8.693123932,-2.795029705,-9.129076753,-0.008584549
1980,-0.004890935,-0.010165077,-0.028178298,-0.00772483,-0.006512857,-0.016838735,-0.023208586,-0.006183908,-0.000890867,-0.085724041,-0.002190726,0.010093033,0.02466587,-0.001479755,-0.002149905,0.012225808,-0.014131506,-0.004923555,-0.006429432,-0.00693058,-0.00322292,0.000339393,-0.010743594,-0.002680684,-0.008738892,-0.00822483,-0.045116393,-0.087720446,0.002774725,0.016309672,2.294670845,-0.001931851,-0.00226826,-0.004944002,-0.000590564,-0.005249704,-0.004395847,-0.005898626,-0.010805995,0.002431997,0.003063676,-0.003706357,0.00094139,-0.002096424,0.003041922,0.017026612,-0.002779211,-0.000384895,-0.003232115,0.001724773,0.009763965,-0.006044093,-0.001485892,-0.002467954,0.071556715,0.326394165,0.386528536,0.010486382,0.24805823,0.554111069,0.13233126,0.03468422,0.091259879,0.158262991,0.022480952,0.111284481,0.017992423,-0.031086723,0.013249971,0.012782473,-0.008551598,-0.006565191,-0.423721601,-0.16703865,-0.143562778,19.6345854,-0.015035604,-0.023342288,0.006425945,-0.014007225,-0.002227917,-0.004278174,-11.55561756,-2.67507862,-7.637116766,-0.0020922
1980.25,-0.028595952,-0.031355176,-0.12639549,-0.015544316,-0.019657447,-0.098770472,-0.095472554,-0.087648471,-0.058954826,-0.210768428,-0.002449471,-0.001780483,0.019510475,-0.034795115,-0.019996467,0.003400507,-0.090233661,-0.022924756,-0.03725945,-0.037040371,-0.049967261,-0.035694779,-0.041431352,-0.057851992,-0.086774221,-0.057437603,-0.113825044,-0.147088947,-0.01481686,-0.027862068,-1.720980783,-0.01020871,-0.014708971,-0.02704731,-0.003821473,-0.027246661,-0.036726172,-0.010885564,-0.03953557,-0.002029088,-0.000670607,-0.014230713,-0.006151099,-0.012212112,-0.001460864,0.024977827,-0.012528915,0.010227825,-0.013147961,-0.008671517,0.001781723,-0.000962501,-0.005138924,-0.013859271,-0.161641034,1.026744319,0.906977563,0.153567853,1.415490334,1.320959288,0.59932708,0.104790737,0.180198985,0.182692914,0.253457495,0.231096301,0.04543887,0.102927247,-0.000259847,0.1706145,-0.020807701,-0.021758092,-0.995120635,-0.233999267,-0.443640057,3.077641499,-0.057509854,-0.052927185,-0.16008347,-0.126421353,-0.038119774,-0.141342863,-20.88475071,-8.655015696,-27.84565428,-0.001980304
1980.5,-0.009608388,0.002116318,0.03109688,0.001968101,-0.008462578,-0.078126768,0.002181572,-0.005807888,-0.00500154,0.024567318,-0.012625729,-0.020162723,-0.017939296,0.005103086,-0.022248142,-0.017394086,-0.089559326,0.003864496,-0.009997697,-0.011795554,-0.023088786,-0.009746022,-0.009886976,-0.035508661,-0.060620146,-0.027038817,-0.021269297,-0.000505685,-0.005881478,-0.010027518,-3.436418189,-0.009895281,-0.00951609,-0.019091611,-0.006955951,-0.017913336,-0.024433711,-0.010348611,-0.01747766,-0.000681553,-0.000484709,-0.018495703,-0.003553446,-0.007279663,-4.75E-05,0.004266771,-0.007544295,-0.011587656,-0.007359955,-0.004763066,-0.000131274,-0.000737919,-0.002527777,-0.005252032,-0.161483878,0.327100667,0.091377703,0.180480675,0.74957989,0.454485198,0.132992625,-0.054418254,0.020440619,0.195010557,0.232088272,0.090315061,-0.002184433,-0.028774289,0.049998518,0.01023762,-0.007527521,-0.00877241,-1.033266757,-0.034294559,0.089617271,3.189654127,0.010373403,0.00795432,0.073943167,0.039753412,-0.002879731,0.015851859,-14.68052766,-9.768238769,-7.054704029,-0.014989469
1980.75,0.010284837,0.004573335,0.017709742,0.005558284,-0.00211076,0.079323116,0.02725094,0.00132292,0.009244854,0.083454609,-0.006624354,-0.00530636,0.001857119,0.010391108,-0.011639045,-0.021310142,0.037324386,0.011178813,0.014639566,0.014769879,0.030383141,0.019519786,0.011144022,0.039555037,0.068649972,0.037264653,0.053853685,0.090651816,-0.004060698,0.030878432,-0.984981653,0.002159933,0.003794627,0.010928063,-0.000841264,0.010554236,0.015535644,0.003360891,0.003644249,0.00164611,0.001798178,0.009355878,0.002020081,-0.001664212,0.002160217,0.035695655,-0.001007321,-0.005211984,-0.002411359,0.00216917,-0.007628813,-0.004730426,-0.004764412,0.00135492,-0.061306081,-0.272535621,-0.439136924,0.168078502,-0.516336081,-0.545309795,0.166661664,-0.060107609,-0.111971973,-0.003157485,0.173838987,-0.074313103,0.007114487,-0.037434912,0.012298379,-0.021855922,0.008806206,0.008113043,-0.504822639,0.265408717,0.256209351,6.30407469,0.030437316,0.003905285,0.046014906,0.067598096,0.005731482,-0.007964631,-6.042945827,-1.348124079,5.002379517,-0.013189233
1981,0.012419207,-0.003332776,0.015655654,-0.011370773,0.002783684,0.078792791,-0.000503228,0.01357013,0.008756187,-0.030497707,0.004916545,0.007713996,0.015276254,0.027938564,0.000975341,0.003433232,0.027005329,-0.010907006,0.013541882,0.016829432,-0.004509335,-0.005282809,-0.005413792,-0.004164782,-0.007984407,-0.001134358,-0.010001416,-0.03805193,-0.003734924,-0.005618139,-1.300009871,-0.001047404,0.000501481,0.00265716,-0.001830595,0.001223958,0.004241337,2.12E-05,-0.012601395,-8.12E-07,0.000839447,0.002892072,0.000168402,-0.000409335,0.000879681,0.035249297,0.000149953,-0.008096787,-0.000571212,0.001221101,-0.005363065,-0.005026638,-0.01016815,0.002735837,0.205559364,0.027835845,-0.071184494,0.107544473,1.01774689,-0.111758881,-0.066332054,0.042584449,-0.020211919,-0.126716331,0.099401617,-0.045153762,0.039660174,0.020371224,0.091091777,0.003437575,0.001614457,0.001341624,-0.476452802,0.065110349,-0.010531203,4.754360957,-0.005967822,0.003493275,-0.040604651,-0.034913111,-0.01293698,0.008012615,-4.838695274,-3.328042441,-5.041118964,-0.000477776
1981.25,-0.015380407,-0.008741997,-0.052009142,-0.002788868,-0.001569773,-0.052292014,-0.002037024,-0.005156582,0.008528635,-0.038124292,-0.001944078,-0.002109521,0.02444119,-0.010871602,-0.025870269,-0.009814311,-0.013487938,-0.008442306,-0.020935338,-0.018948622,-0.00389312,0.002311802,-7.94E-05,-0.009145108,-0.000160085,0.000383758,0.019804055,0.056072092,-0.007460503,0.005126271,-1.68151106,-0.00270873,-0.000526311,0.006523802,-0.003895653,0.000699042,0.007692072,0.004567372,-0.008923564,-0.002277424,-0.001257718,0.00131352,-0.001890638,-0.00127433,-0.001527283,-0.055033049,-8.83E-05,-0.012755933,5.06E-05,0.001291535,-0.013553999,-0.007613128,-0.01453995,0.000923656,0.039112663,-0.038450852,0.04861764,-0.10746635,0.018496473,0.021805369,0.000679034,-0.003993012,0.029452021,-0.002875373,-0.099818299,-0.010382567,-0.004849784,0.02342736,-0.038972406,-0.02207551,-0.005435607,-0.003807008,-0.348156755,-0.001856786,-0.077271381,4.20731103,-0.021056402,-0.024027573,0.019388037,0.020767704,-0.012058051,-0.026348192,-4.0011398,0.425291662,-1.751915775,-0.006544432
1981.5,0.00337164,-0.004542017,0.017625355,-0.009981494,-0.003791616,0.044645471,-0.009794589,0.008501393,0.011044489,-0.086588153,0.00521864,-0.009083439,-0.008561085,0.000140932,-0.009563736,-0.036734176,-0.026497887,0.01208139,-0.000628884,0.004430334,0.002291607,-0.003189211,-0.003236764,0.008130369,-0.014707504,-0.010814238,-0.015199296,-0.029119873,0.001263457,-0.003597696,-1.496162031,-0.003179878,-0.001476829,-0.000347424,-0.004861255,0.001620754,-0.001540662,0.001616962,-0.022732909,-0.002285253,-0.003058777,-0.000938607,-0.001984166,-0.004595099,-0.001553014,0.030328422,-0.003049977,-0.011110627,-0.00414564,-0.002261143,0.002218639,-0.004054668,-0.01791199,-0.007816752,-0.427313137,-0.004727962,0.072127807,-0.012239593,-0.214083441,-0.044616428,0.167696029,0.014563287,-0.007817119,-0.005262464,-0.021525584,0.015426723,-0.009909757,-0.014763581,-0.040706425,0.055047346,-0.003371838,-0.004485584,-0.619934978,-0.102159784,-0.044010756,1.663064003,-0.014486505,-0.001740441,-0.0426339,-0.04178237,-0.017943967,-0.047330613,-6.930302498,-2.488179561,-9.330039273,0.000150106
1981.75,-0.019760018,-0.01607687,-0.08688561,-0.008135182,-0.002171825,-0.046274306,-0.013630592,-0.027019828,0.010842384,-0.116080421,0.000646318,0.005967844,0.011330967,-0.033676046,0.001030785,-0.010612862,0.013224738,-0.006211451,-0.024456412,-0.025527839,-0.029328047,-0.011385063,-0.009725602,-0.042225835,-0.064899561,-0.047286601,-0.054826499,-0.063492031,0.006653992,-0.014139126,-3.777306281,-0.009667245,-0.010270304,-0.018718129,-0.006894938,-0.017299129,-0.023892074,-0.010210989,-0.020707018,-0.001890033,-0.006185453,-0.009463579,-0.004662894,-0.009389287,-0.001346562,0.020108323,-0.009480223,-0.006839601,-0.010951903,-0.005390419,-0.00219704,-0.002707627,-0.00991449,-0.00867854,0.006281937,0.8290047,0.76234257,0.017630049,1.853337644,0.988976338,0.434719133,0.116709964,0.124629878,0.071524536,0.014961931,0.139596276,0.088443868,-0.003490568,0.080349865,0.113581855,-0.007151712,-0.007998893,-1.058455178,-0.069132135,-0.377415212,-7.211566052,-0.03678439,-0.029808192,-0.105622033,-0.074163949,-0.035494474,-0.109817529,-13.89286936,-4.168510185,-17.60883819,-0.002911251
1982,-0.024881593,-0.001944069,0.019173753,-0.005059769,-0.004146478,-0.113714892,-0.042315846,-0.04730227,-0.037904334,-0.065269892,-0.008850783,-0.006263948,-0.002733661,-0.022831175,-0.009495585,-0.059555856,-0.04399761,-0.006951685,-0.032119772,-0.031803558,-0.02752519,-0.022163117,-0.014610805,-0.0331837,-0.059297112,-0.018809984,-0.047604446,-0.04606096,-0.003170973,-0.033131194,-5.858285778,-0.012167085,-0.013103826,-0.023955463,-0.007975897,-0.024057154,-0.029191198,-0.015457222,-0.029805503,-0.005587081,-0.005507882,-0.013033198,-0.008027045,-0.00854389,-0.004797783,-0.001806411,-0.009217613,-0.007792255,-0.00775758,-0.009583883,-0.006863226,-0.008208251,-0.007981857,-0.008306261,-0.060102635,0.596081012,0.525338303,0.108088576,1.220758872,0.689251043,0.401749029,0.014540813,0.09005518,0.18005024,0.093549433,0.110801778,-0.016661906,-0.050439705,0.067141376,0.033934417,-0.020241174,-0.020379247,-1.797051026,-0.302773858,-0.14415016,-12.41642275,-0.013391787,-0.011472193,0.010522552,-0.009955743,-0.027984328,0.028476161,-14.55551795,-13.01574893,-15.3216507,-0.020405223
1982.25,-0.00256694,-0.004842516,-0.008725468,-0.002274661,-0.007729783,-0.011176807,-0.042284982,-0.057651476,-0.043828184,-0.03869455,-0.005084252,0.001293899,0.006150498,-0.00698,-0.003204149,-0.009229617,-0.031579143,-0.002375239,-0.0027296,-0.002972326,-0.019562529,-0.010088127,0.00052255,-0.028640001,-0.027181213,-0.020930717,0.023197865,0.068819282,-0.007253854,-0.02568272,-7.205775451,-0.010545671,-0.011581246,-0.02205142,-0.006890316,-0.021203067,-0.027605325,-0.013155689,-0.012871809,-0.008650615,-0.005345269,-0.013267874,-0.010105241,-0.004343946,-0.007740868,-0.031993941,-0.006065329,-0.005730568,-0.002481616,-0.010518176,-0.010571073,-0.005667824,-0.004349683,-0.004243513,0.173532653,0.596501242,0.265018872,0.315805196,0.688183991,0.622873692,0.502119946,-0.019787729,0.060055731,0.123862096,0.238933094,0.095253536,0.06868753,-0.016377979,-0.000806382,0.074328623,-0.00131045,-0.000252374,-1.335722046,0.130248616,-0.077548218,-18.61800672,-0.002060548,-0.003913031,-0.035092929,0.003505492,-0.025253426,-0.131607781,-11.78492251,-16.96326721,-14.60180597,-0.012838693
